"FIPS","County","State","Poverty_Sub125","SNAP_Recipients","SNAP_ParticipationRatio","Population"
"40047","Garfield County","Oklahoma",13364.88,"10768",0.805693728638042,"60756"
"40051","Grady County","Oklahoma",10289.274,"8207",0.797626732459452,"52481"
"40071","Kay County","Oklahoma",10669.932,"10117",0.948178488860098,"46460"
"40079","Le Flore County","Oklahoma",13466.493,"11413",0.847510929534512,"50520"
"40081","Lincoln County","Oklahoma",7116.117,"4804",0.67508727020649,"34301"
"40083","Logan County","Oklahoma",7602.075,"6158",0.810041995113176,"42038"
"40089","McCurtain County","Oklahoma",11025.738,"9599",0.870599319519473,"33212"
"40097","Mayes County","Oklahoma",9138.084,"7712",0.843940589734128,"41283"
"40101","Muskogee County","Oklahoma",18186.025,"15929",0.875892340409738,"71110"
"40109","Oklahoma County","Oklahoma",157552.104,"127611",0.809960621027314,"721178"
"40111","Okmulgee County","Oklahoma",9783.98,"10099",1.03219753106609,"40146"
"40113","Osage County","Oklahoma",8453.514,"5732",0.678061218092263,"47416"
"40115","Ottawa County","Oklahoma",7587.346,"6750",0.889639143911455,"31831"
"40119","Payne County","Oklahoma",20395.71,"8832",0.433032240603539,"77448"
"40121","Pittsburg County","Oklahoma",9261.072,"6790",0.733176461645045,"45854"
"40123","Pontotoc County","Oklahoma",9334.396,"7053",0.755592541820596,"37566"
"40125","Pottawatomie County","Oklahoma",14778.848,"15817",1.07024579994327,"69608"
"40131","Rogers County","Oklahoma",11345.4,"11106",0.97889893701412,"86988"
"40133","Seminole County","Oklahoma",7144.632,"7102",0.994033002679494,"25465"
"40135","Sequoyah County","Oklahoma",11475.002,"10619",0.925402888818669,"42432"
"40137","Stephens County","Oklahoma",7826.775,"6701",0.856163617837487,"45097"
"40143","Tulsa County","Oklahoma",113506.54,"87042",0.766845681314927,"605418"
"40145","Wagoner County","Oklahoma",10763.06,"7026",0.652788333429341,"73349"
"40147","Washington County","Oklahoma",9268.468,"7580",0.817826635426696,"51045"
"41003","Benton County","Oregon",17337.32,"10212",0.589018371928303,"85575"
"41005","Clackamas County","Oregon",44987.134,"48932",1.08768876007972,"376891"
"41009","Columbia County","Oregon",7267.475,"9311",1.28118775778382,"49343"
"41011","Coos County","Oregon",13338.486,"16565",1.24189506965033,"63025"
"41017","Deschutes County","Oregon",22929.61,"31928",1.39243537068446,"157894"
"41019","Douglas County","Oregon",22584.148,"27706",1.22678969337254,"107638"
"41029","Jackson County","Oregon",38820.544,"48989",1.26193491775901,"203462"
"41033","Josephine County","Oregon",19210.164,"23704",1.23393012157522,"82807"
"41035","Klamath County","Oregon",14069.002,"17417",1.23796982899,"66345"
"41039","Lane County","Oregon",73074.096,"77570",1.0615252770284,"351983"
"41041","Lincoln County","Oregon",9899.34,"10739",1.08481979606721,"46054"
"41043","Linn County","Oregon",22021.74,"27800",1.26238889388395,"116910"
"41045","Malheur County","Oregon",8143.132,"8357",1.02626360471622,"31319"
"41047","Marion County","Oregon",64098.564,"78388",1.22292911273332,"316096"
"41051","Multnomah County","Oregon",142309.584,"152116",1.06890903426434,"737902"
"41053","Polk County","Oregon",11953.095,"11575",0.968368443486812,"75625"
"41059","Umatilla County","Oregon",15085.008,"16743",1.10990991850982,"76079"
"41067","Washington County","Oregon",67947.971,"66908",0.984694598165411,"531744"
"41071","Yamhill County","Oregon",16159.15,"19614",1.21380146851784,"99391"
"42001","Adams County","Pennsylvania",10822.224,"6768",0.625379774064924,"101485"
"42003","Allegheny County","Pennsylvania",189265.491,"153601",0.811563688596565,"1223,583"
"42005","Armstrong County","Pennsylvania",11110.284,"10846",0.976212669271101,"68839"
"42007","Beaver County","Pennsylvania",24698.205,"25057",1.0145271690797,"170567"
"42009","Bedford County","Pennsylvania",9395.69,"6238",0.663921436318142,"49709"
"42011","Berks County","Pennsylvania",64051.665,"58847",0.918742705595553,"411850"
"42013","Blair County","Pennsylvania",22111.333,"20839",0.942457878952843,"127031"
"42015","Bradford County","Pennsylvania",11995.425,"8044",0.670588995387825,"62651"
"42017","Bucks County","Pennsylvania",44722.939,"33096",0.740022922017714,"625472"
"42019","Butler County","Pennsylvania",20466.78,"15262",0.745696196470573,"184059"
"42021","Cambria County","Pennsylvania",25215.728,"20964",0.831385871548107,"143498"
"42025","Carbon County","Pennsylvania",9490.555,"7820",0.823977101444541,"65220"
"42027","Centre County","Pennsylvania",28339.164,"8495",0.299761841951301,"154127"
"42029","Chester County","Pennsylvania",37757.971,"19426",0.514487391284876,"499797"
"42031","Clarion County","Pennsylvania",8174.158,"5711",0.698665232553616,"39910"
"42033","Clearfield County","Pennsylvania",15685.3,"14397",0.917865772411111,"81562"
"42037","Columbia County","Pennsylvania",11300.744,"7627",0.674911315573559,"67268"
"42039","Crawford County","Pennsylvania",18318.614,"15100",0.824298170156323,"88657"
"42041","Cumberland County","Pennsylvania",19030.264,"14282",0.750488800365565,"235861"
"42043","Dauphin County","Pennsylvania",41191.39,"36794",0.893244923271587,"268220"
"42045","Delaware County","Pennsylvania",66558.24,"60954",0.915799456235622,"559276"
"42049","Erie County","Pennsylvania",53626.398,"54413",1.01466818636598,"280686"
"42051","Fayette County","Pennsylvania",34625.096,"31837",0.91947759509461,"136446"
"42055","Franklin County","Pennsylvania",16958.095,"14041",0.827982152476443,"149834"
"42059","Greene County","Pennsylvania",8429.474,"7143",0.847383834388717,"38640"
"42063","Indiana County","Pennsylvania",20004.138,"10101",0.504945526770511,"88847"
"42065","Jefferson County","Pennsylvania",8879.112,"7066",0.795800300750796,"45231"
"42069","Lackawanna County","Pennsylvania",35940.625,"30350",0.844448308842709,"214367"
"42071","Lancaster County","Pennsylvania",64064.367,"50858",0.793857839881568,"520156"
"42073","Lawrence County","Pennsylvania",15248.583,"15664",1.02724299038147,"90968"
"42075","Lebanon County","Pennsylvania",16329.216,"15473",0.947565394443922,"133688"
"42077","Lehigh County","Pennsylvania",54218.808,"44259",0.816303449533601,"350106"
"42079","Luzerne County","Pennsylvania",56966.952,"50743",0.89074451446867,"320795"
"42081","Lycoming County","Pennsylvania",21763.755,"15988",0.734615878555883,"116143"
"42083","McKean County","Pennsylvania",8186.462,"7412",0.90539722776457,"43356"
"42085","Mercer County","Pennsylvania",20304.675,"19498",0.960271464576508,"116558"
"42087","Mifflin County","Pennsylvania",9746.912,"7637",0.783530209362719,"46666"
"42089","Monroe County","Pennsylvania",22291.896,"21835",0.979503941701504,"169896"
"42091","Montgomery County","Pennsylvania",57764.775,"39509",0.683963540063992,"801052"
"42095","Northampton County","Pennsylvania",32644.372,"29387",0.900216429343472,"298101"
"42097","Northumberland County","Pennsylvania",18761.238,"11580",0.617230056993041,"94366"
"42101","Philadelphia County","Pennsylvania",448479.108,"433086",0.96567709013549,"1528,306"
"42103","Pike County","Pennsylvania",7504.392,"5574",0.742765036794453,"57329"
"42107","Schuylkill County","Pennsylvania",23539.986,"20922",0.888785575318524,"148228"
"42111","Somerset County","Pennsylvania",14585.144,"9498",0.651210574266528,"77626"
"42115","Susquehanna County","Pennsylvania",7470.496,"4845",0.64855131439733,"43277"
"42117","Tioga County","Pennsylvania",8210.045,"4636",0.564674127851918,"42008"
"42121","Venango County","Pennsylvania",11196.837,"9371",0.836932787357715,"54925"
"42125","Washington County","Pennsylvania",28501.599,"23618",0.828655262464397,"207875"
"42127","Wayne County","Pennsylvania",7597.98,"6223",0.81903347995125,"52895"
"42129","Westmoreland County","Pennsylvania",49002.297,"41631",0.849572419023541,"365012"
"42133","York County","Pennsylvania",51639.459,"45548",0.882038675114702,"435490"
"44003","Kent County","Rhode Island",18054.433,"16722",0.926199122398361,"166103"
"44005","Newport County","Rhode Island",8350.264,"6768",0.810513296346079,"82852"
"44007","Providence County","Rhode Island",118453.698,"121104",1.02237416007054,"627070"
"44009","Washington County","Rhode Island",11681.28,"8354",0.715161352180583,"127008"
"45003","Aiken County","South Carolina",32680.436,"29039",0.888574436399808,"160565"
"45007","Anderson County","South Carolina",38770.704,"33479",0.86351282143342,"187269"
"45011","Barnwell County","South Carolina",7024.557,"6484",0.923047531680645,"22630"
"45013","Beaufort County","South Carolina",21456.375,"17588",0.819709759919837,"162989"
"45015","Berkeley County","South Carolina",28557.848,"26900",0.941947726593404,"178783"
"45019","Charleston County","South Carolina",68817.357,"48472",0.704357187097435,"351482"
"45021","Cherokee County","South Carolina",14733.999,"14756",1.00149321307813,"55397"
"45023","Chester County","South Carolina",9472.842,"10147",1.07116744900844,"33096"
"45025","Chesterfield County","South Carolina",12987.32,"12629",0.972410012227311,"46665"
"45027","Clarendon County","South Carolina",10282.593,"10419",1.01326581728947,"34944"
"45029","Colleton County","South Carolina",11175.15,"10826",0.968756571500159,"38914"
"45031","Darlington County","South Carolina",16760.688,"18816",1.12262694705611,"68617"
"45033","Dillon County","South Carolina",12154.35,"9653",0.79420125304932,"32120"
"45035","Dorchester County","South Carolina",19281.643,"20034",1.03901934083107,"137476"
"45041","Florence County","South Carolina",30963.2,"33512",1.08231707317073,"137088"
"45043","Georgetown County","South Carolina",15270.656,"12930",0.846721974484921,"60094"
"45045","Greenville County","South Carolina",80559.43,"65216",0.809538995000337,"452859"
"45047","Greenwood County","South Carolina",16150.08,"14903",0.922781806653589,"69703"
"45051","Horry County","South Carolina",54729.11,"50754",0.927367538043283,"270430"
"45055","Kershaw County","South Carolina",13386.375,"11790",0.880746281200101,"61851"
"45057","Lancaster County","South Carolina",17666,"17694",1.0015849654704,"76889"
"45059","Laurens County","South Carolina",16805.36,"14292",0.850442953914703,"66500"
"45063","Lexington County","South Carolina",37767.365,"36746",0.972956413559696,"263406"
"45067","Marion County","South Carolina",10418.52,"10487",1.00657291054776,"33001"
"45069","Marlboro County","South Carolina",9001.792,"7549",0.838610801049391,"28873"
"45071","Newberry County","South Carolina",7534.241,"7946",1.05465168953316,"37575"
"45073","Oconee County","South Carolina",15490.604,"11187",0.722179716168588,"74359"
"45075","Orangeburg County","South Carolina",29689.7,"27950",0.941403921225206,"92346"
"45077","Pickens County","South Carolina",23477.14,"16008",0.681854774474233,"119217"
"45079","Richland County","South Carolina",65899.2,"61367",0.931225265253599,"385745"
"45083","Spartanburg County","South Carolina",55113.048,"40000",0.725780943924568,"284713"
"45085","Sumter County","South Carolina",26521.02,"26267",0.990421937014489,"107570"
"45087","Union County","South Carolina",7640.19,"5997",0.784928123515253,"28867"
"45089","Williamsburg County","South Carolina",14106.473,"11154",0.790700836417438,"34358"
"45091","York County","South Carolina",33995.633,"32253",0.948739504276917,"226971"
"46099","Minnehaha County","South Dakota",22639.242,"21234",0.937928928892584,"169987"
"46103","Pennington County","South Dakota",17038.694,"15213",0.892850121024534,"101348"
"46113","Shannon County","South Dakota",7736.676,"8095",1.04631498074884,"13644"
"47001","Anderson County","Tennessee",15310.88,"15046",0.982699884004055,"75160"
"47003","Bedford County","Tennessee",11871.036,"10829",0.912220298211546,"45161"
"47009","Blount County","Tennessee",19064.332,"19115",1.00265773802093,"123119"
"47011","Bradley County","Tennessee",21085.568,"19703",0.934430602011765,"99078"
"47013","Campbell County","Tennessee",12147.27,"13026",1.072339710898,"40696"
"47019","Carter County","Tennessee",15940.62,"11987",0.751978279389384,"57358"
"47025","Claiborne County","Tennessee",8676.36,"8515",0.981402339229815,"32234"
"47029","Cocke County","Tennessee",12218.15,"11491",0.940486080134881,"35616"
"47031","Coffee County","Tennessee",12138.048,"10860",0.89470728736614,"52780"
"47035","Cumberland County","Tennessee",11427.57,"11095",0.970897574900001,"56130"
"47037","Davidson County","Tennessee",132190.016,"120561",0.912028030921791,"628133"
"47043","Dickson County","Tennessee",8971.152,"9654",1.07611597707853,"49733"
"47045","Dyer County","Tennessee",10062.214,"10120",1.00574287130049,"38349"
"47053","Gibson County","Tennessee",11728.881,"11439",0.975284854539832,"49717"
"47059","Greene County","Tennessee",16635.025,"13011",0.78214490209663,"68797"
"47063","Hamblen County","Tennessee",14168.73,"13035",0.919983654145431,"62634"
"47065","Hamilton County","Tennessee",62140.21,"57265",0.921545002825063,"337294"
"47071","Hardin County","Tennessee",7404.768,"6896",0.931291837907683,"26025"
"47073","Hawkins County","Tennessee",14383.776,"12784",0.888779135603892,"56848"
"47079","Henry County","Tennessee",7576.558,"7761",1.02434377193443,"32349"
"47089","Jefferson County","Tennessee",11744.744,"10745",0.914877327253791,"51437"
"47093","Knox County","Tennessee",72536.193,"63565",0.876321149084844,"433108"
"47097","Lauderdale County","Tennessee",7577.478,"8070",1.06499814318168,"27773"
"47099","Lawrence County","Tennessee",10668.114,"8905",0.834730487506976,"41991"
"47105","Loudon County","Tennessee",8267.139,"7124",0.861724957086121,"48725"
"47107","McMinn County","Tennessee",11811.584,"10971",0.928833931164525,"52236"
"47113","Madison County","Tennessee",22748.88,"20217",0.888703092196187,"98395"
"47119","Maury County","Tennessee",13390.027,"16634",1.24226784606185,"81141"
"47123","Monroe County","Tennessee",10723.505,"10916",1.01795075397456,"44608"
"47125","Montgomery County","Tennessee",30884.994,"23681",0.766747761064807,"173307"
"47141","Putnam County","Tennessee",18922.2,"14561",0.769519400492543,"72564"
"47143","Rhea County","Tennessee",7867.86,"8531",1.08428467207093,"31842"
"47145","Roane County","Tennessee",10463.852,"8019",0.766352582203953,"54091"
"47147","Robertson County","Tennessee",10346.13,"11574",1.11867915829397,"66469"
"47149","Rutherford County","Tennessee",40157.865,"37575",0.935682213185387,"263740"
"47151","Scott County","Tennessee",7009.28,"8019",1.14405473886048,"22231"
"47155","Sevier County","Tennessee",17041.091,"16260",0.95416426096193,"90072"
"47157","Shelby County","Tennessee",224705.568,"252760",1.12484974115105,"929030"
"47163","Sullivan County","Tennessee",31648.032,"27740",0.876515797253997,"156794"
"47165","Sumner County","Tennessee",20640.824,"22381",1.08430748694916,"161250"
"47167","Tipton County","Tennessee",12290.488,"13367",1.08758903633444,"61118"
"47177","Warren County","Tennessee",10490.592,"9678",0.922540882344867,"39899"
"47179","Washington County","Tennessee",25542.44,"18486",0.723736651627644,"123338"
"47183","Weakley County","Tennessee",9244.26,"7014",0.758741099882522,"35024"
"47187","Williamson County","Tennessee",12324.464,"7503",0.608789153021178,"184035"
"47189","Wilson County","Tennessee",11887.7,"14863",1.25028390689536,"114537"
"48001","Anderson County","Texas",10098.78,"7797",0.772073458378141,"58452"
"48005","Angelina County","Texas",19895.304,"17892",0.899307695926637,"86953"
"48013","Atascosa County","Texas",11033.76,"9784",0.886733081016807,"45003"
"48021","Bastrop County","Texas",13926.617,"11435",0.821089572578897,"74403"
"48027","Bell County","Texas",52775.64,"43998",0.833680084220674,"313000"
"48029","Bexar County","Texas",360290.336,"299115",0.830205448530265,"1723,780"
"48037","Bowie County","Texas",19810.971,"17661",0.891475738367393,"92723"
"48039","Brazoria County","Texas",40019.49,"31924",0.797711315161687,"314494"
"48041","Brazos County","Texas",58853.312,"21153",0.359419024710113,"195693"
"48049","Brown County","Texas",8020.638,"6415",0.799811685803548,"38145"
"48053","Burnet County","Texas",7676.034,"5019",0.653853278919817,"42854"
"48055","Caldwell County","Texas",8197.7,"6940",0.846578918477134,"38141"
"48061","Cameron County","Texas",168215.616,"128745",0.765357004667153,"408054"
"48067","Cass County","Texas",7569.828,"6312",0.833836647279172,"30487"
"48073","Cherokee County","Texas",13006.506,"9919",0.762618338852879,"50923"
"48085","Collin County","Texas",67614.848,"34342",0.507906192438679,"788407"
"48091","Comal County","Texas",14047.062,"9235",0.657432849659238,"109382"
"48097","Cooke County","Texas",7532.877,"4783",0.634949966659485,"38452"
"48099","Coryell County","Texas",12042.111,"7853",0.652128185830541,"75645"
"48113","Dallas County","Texas",552884.332,"390459",0.706221857630793,"2377,351"
"48121","Denton County","Texas",66414.492,"32605",0.490932009236779,"667053"
"48135","Ector County","Texas",30031.56,"27184",0.905181082834192,"137145"
"48139","Ellis County","Texas",22419.477,"17942",0.80028628678537,"150462"
"48141","El Paso County","Texas",257994.72,"195153",0.756422457017725,"804338"
"48143","Erath County","Texas",9550.17,"4478",0.468892176788476,"37948"
"48157","Fort Bend County","Texas",59436.837,"36591",0.615628318175814,"590350"
"48167","Galveston County","Texas",48924.624,"38203",0.780854238143966,"292607"
"48181","Grayson County","Texas",21056.672,"17482",0.830235661171908,"121145"
"48183","Gregg County","Texas",25185.384,"21179",0.840924243998027,"121854"
"48187","Guadalupe County","Texas",16205.692,"15810",0.975583146958488,"132431"
"48189","Hale County","Texas",8581.1,"7842",0.913868851312769,"36377"
"48199","Hardin County","Texas",8746.54,"7923",0.905843910849319,"54748"
"48201","Harris County","Texas",887145.283,"586937",0.661601894579425,"4110,771"
"48203","Harrison County","Texas",12604.194,"12203",0.968169801258216,"65766"
"48209","Hays County","Texas",27439.434,"16575",0.604057649294078,"158312"
"48213","Henderson County","Texas",18714.312,"13356",0.71367838689448,"78647"
"48215","Hidalgo County","Texas",312792.672,"261621",0.836403865625087,"780087"
"48217","Hill County","Texas",7488.768,"5816",0.776629747376338,"35136"
"48223","Hopkins County","Texas",7524.024,"4667",0.620279786454695,"35230"
"48225","Houston County","Texas",7257.888,"4517",0.622357357953168,"23723"
"48227","Howard County","Texas",7331.439,"9395",1.2814673899626,"35003"
"48231","Hunt County","Texas",20511.218,"13078",0.637602311086548,"86353"
"48241","Jasper County","Texas",8283.556,"7717",0.931604735937078,"35809"
"48245","Jefferson County","Texas",56639.898,"46678",0.824118715750512,"252390"
"48249","Jim Wells County","Texas",11539.856,"10492",0.909196787204277,"40919"
"48251","Johnson County","Texas",22779.65,"19981",0.877142537308519,"151211"
"48257","Kaufman County","Texas",14842.377,"14626",0.985421674708842,"103927"
"48265","Kerr County","Texas",9653.778,"6115",0.633430766690512,"49658"
"48273","Kleberg County","Texas",9953.703,"7226",0.725960981556311,"32106"
"48277","Lamar County","Texas",11538.108,"10025",0.868859955202361,"49842"
"48291","Liberty County","Texas",14071.2,"13712",0.974472681789755,"75868"
"48303","Lubbock County","Texas",63927.208,"44924",0.702736775239738,"280237"
"48309","McLennan County","Texas",56750.848,"43201",0.761239726320918,"236028"
"48321","Matagorda County","Texas",9568.09,"7738",0.808729850994295,"36751"
"48323","Maverick County","Texas",23056.362,"19564",0.848529356018959,"54521"
"48325","Medina County","Texas",8967,"6918",0.771495483439277,"46115"
"48329","Midland County","Texas",21394.456,"16816",0.78599801743031,"136975"
"48339","Montgomery County","Texas",63536.25,"41171",0.647992287867162,"459018"
"48347","Nacogdoches County","Texas",17868.935,"11459",0.641280523993176,"64710"
"48349","Navarro County","Texas",12319.662,"8962",0.72745502271085,"47812"
"48355","Nueces County","Texas",84683.082,"68630",0.810433422817559,"340480"
"48361","Orange County","Texas",14728.35,"13986",0.949597205389606,"81930"
"48367","Parker County","Texas",15875.853,"11887",0.748747169679639,"117283"
"48373","Polk County","Texas",12892.816,"8872",0.688135159921618,"45395"
"48375","Potter County","Texas",35527.356,"28728",0.808616323714042,"121446"
"48381","Randall County","Texas",15215.865,"6429",0.422519521565156,"121208"
"48401","Rusk County","Texas",7920.354,"6613",0.834937428301816,"53393"
"48409","San Patricio County","Texas",13577.006,"13395",0.986594540799348,"64586"
"48419","Shelby County","Texas",8054.328,"5044",0.626247155566548,"25455"
"48423","Smith County","Texas",41201.03,"27617",0.67029877651117,"210512"
"48427","Starr County","Texas",28668.878,"27289",0.951868433776864,"61220"
"48439","Tarrant County","Texas",307519.494,"225877",0.734512785065912,"1817,658"
"48441","Taylor County","Texas",26013.903,"20359",0.782619970559589,"131896"
"48449","Titus County","Texas",7834.195,"5754",0.734472399525414,"32490"
"48451","Tom Green County","Texas",22853.124,"16562",0.724714923001337,"110679"
"48453","Travis County","Texas",200190.848,"135668",0.6776933179283,"1030,806"
"48459","Upshur County","Texas",7291.788,"6519",0.894019409231316,"39355"
"48463","Uvalde County","Texas",8917.848,"8062",0.904029761440204,"26477"
"48465","Val Verde County","Texas",15240.759,"12685",0.832307629823423,"49019"
"48467","Van Zandt County","Texas",9711.28,"7159",0.73718397574779,"52637"
"48469","Victoria County","Texas",18079.148,"15550",0.860106903267787,"86878"
"48471","Walker County","Texas",13122.334,"6913",0.52681176991837,"68185"
"48473","Waller County","Texas",10004.107,"7871",0.786776870739187,"43422"
"48479","Webb County","Texas",87858.162,"84701",0.964065239607448,"251632"
"48481","Wharton County","Texas",9389.201,"6925",0.737549446433195,"41369"
"48485","Wichita County","Texas",24745.194,"20638",0.834020537482955,"131685"
"48489","Willacy County","Texas",10350.405,"7319",0.70712208845934,"22183"
"48491","Williamson County","Texas",37256.256,"34365",0.922395422664049,"426645"
"48497","Wise County","Texas",7954.66,"6124",0.76986319968421,"59141"
"48499","Wood County","Texas",7810.6,"5206",0.666530100120349,"42019"
"49005","Cache County","Utah",21234.564,"10251",0.482750670086751,"113417"
"49011","Davis County","Utah",26561.262,"22067",0.830796368034019,"307856"
"49021","Iron County","Utah",11379.365,"6957",0.611369790845095,"46310"
"49035","Salt Lake County","Utah",140945.376,"110280",0.78243077658681,"1033,910"
"49049","Utah County","Utah",81201.06,"42648",0.525214818624289,"520049"
"49053","Washington County","Utah",20899.369,"17763",0.849929966785122,"138451"
"49057","Weber County","Utah",35220.32,"28926",0.821287256901698,"232228"
"50007","Chittenden County","Vermont",19386.346,"16080",0.829449758092629,"156705"
"50021","Rutland County","Vermont",9539.52,"11387",1.19366592868404,"61566"
"50023","Washington County","Vermont",7874.072,"7271",0.92341040315608,"59577"
"50027","Windsor County","Vermont",7712.13,"7838",1.01632104230608,"56654"
"51001","Accomack County","Virginia",7537.152,"6027",0.799638908701855,"33202"
"51003","Albemarle County","Virginia",10569.19,"5952",0.563146277056236,"99150"
"51013","Arlington County","Virginia",16699.824,"6518",0.390303514575962,"209457"
"51015","Augusta County","Virginia",9363.06,"6390",0.682469192763904,"73668"
"51019","Bedford County","Virginia",8829.662,"5615",0.635924682054647,"68735"
"51027","Buchanan County","Virginia",7157.163,"4808",0.671774556482785,"24012"
"51031","Campbell County","Virginia",9537.062,"7559",0.792592100166697,"54921"
"51041","Chesterfield County","Virginia",25516.26,"26242",1.02844225603595,"317102"
"51059","Fairfax County","Virginia",71751.03,"37994",0.529525499494572,"1086,743"
"51067","Franklin County","Virginia",10011.98,"8234",0.822414747132935,"56191"
"51069","Frederick County","Virginia",7964.224,"6628",0.832221695421927,"78511"
"51083","Halifax County","Virginia",9454.405,"7099",0.750866923936514,"36192"
"51087","Henrico County","Virginia",37830.272,"30564",0.807924405090188,"307435"
"51089","Henry County","Virginia",13163.796,"11522",0.875279440671976,"54079"
"51107","Loudoun County","Virginia",11887.007,"7708",0.648439089839856,"315134"
"51117","Mecklenburg County","Virginia",8034.56,"5161",0.642350047793532,"32671"
"51121","Montgomery County","Virginia",20641.212,"7689",0.372507195798386,"94531"
"51143","Pittsylvania County","Virginia",12466.4,"9975",0.800150805364821,"63488"
"51153","Prince William County","Virginia",27238.344,"24879",0.913381518347812,"406110"
"51155","Pulaski County","Virginia",7226.994,"6250",0.864813226633369,"34829"
"51161","Roanoke County","Virginia",7338.016,"5901",0.804168320156293,"92389"
"51165","Rockingham County","Virginia",10623.57,"5897",0.555086472814694,"76413"
"51173","Smyth County","Virginia",7626.146,"6644",0.871213323217258,"32163"
"51177","Spotsylvania County","Virginia",11543.776,"10811",0.936521983794558,"122853"
"51185","Tazewell County","Virginia",10334.61,"7372",0.713331223916529,"45078"
"51191","Washington County","Virginia",11160.423,"7593",0.680350556605247,"54877"
"51195","Wise County","Virginia",10664.472,"8849",0.829764474040534,"41463"
"51510","Alexandria city","Virginia",14015.744,"8328",0.594188934957716,"140912"
"51540","Charlottesville city","Virginia",11934.816,"5810",0.486811024149849,"43547"
"51550","Chesapeake city","Virginia",19289.79,"21173",1.09762729402446,"222986"
"51590","Danville city","Virginia",13181.624,"13523",1.02589787115761,"42928"
"51650","Hampton city","Virginia",21521.286,"19209",0.892558186346299,"137381"
"51660","Harrisonburg city","Virginia",14413.839,"4816",0.334123337994826,"49041"
"51680","Lynchburg city","Virginia",17553.326,"13055",0.743733694685554,"75686"
"51700","Newport News city","Virginia",30426.88,"33121",1.08854407681629,"180712"
"51710","Norfolk city","Virginia",49190.24,"46502",0.945350134498226,"243135"
"51730","Petersburg city","Virginia",8663.472,"10387",1.19894194844746,"32527"
"51740","Portsmouth city","Virginia",18340.74,"21352",1.16418421503167,"95696"
"51760","Richmond city","Virginia",58483.14,"48830",0.83494148911977,"204389"
"51770","Roanoke city","Virginia",25025.546,"22288",0.890609939139789,"96967"
"51800","Suffolk city","Virginia",11557.664,"11863",1.02641848733446,"84906"
"51810","Virginia Beach city","Virginia",39568.059,"30716",0.77628270823191,"439172"
"53005","Benton County","Washington",27394.316,"29678",1.0833634247338,"176455"
"53007","Chelan County","Washington",11295.116,"13209",1.16944350106719,"72735"
"53009","Clallam County","Washington",13152.26,"11331",0.861524939440066,"71515"
"53011","Clark County","Washington",57996.261,"73702",1.27080606110108,"427044"
"53015","Cowlitz County","Washington",21212.72,"25520",1.20305175385335,"102501"
"53017","Douglas County","Washington",7605.726,"5310",0.698158203437778,"38589"
"53021","Franklin County","Washington",18534.912,"17192",0.927546890969863,"79223"
"53025","Grant County","Washington",22403.169,"20251",0.903934617464163,"89744"
"53027","Grays Harbor County","Washington",15195.096,"16550",1.08916718920367,"72882"
"53029","Island County","Washington",8621.934,"7202",0.835311427807265,"78681"
"53033","King County","Washington",242471.83,"212470",0.876266739934284,"1937,961"
"53035","Kitsap County","Washington",30007.752,"31765",1.05855980148063,"251809"
"53037","Kittitas County","Washington",9651.522,"5096",0.527999625344065,"41028"
"53041","Lewis County","Washington",13393.953,"17129",1.27886069183608,"75487"
"53045","Mason County","Washington",11461.824,"10980",0.957962711694055,"60766"
"53047","Okanogan County","Washington",10151.295,"9873",0.972585271140283,"41257"
"53053","Pierce County","Washington",117831.155,"132844",1.12740980940058,"795628"
"53057","Skagit County","Washington",19866.102,"22571",1.13615645384283,"117102"
"53061","Snohomish County","Washington",75993.264,"89023",1.17145909142684,"715470"
"53063","Spokane County","Washington",83153.904,"92099",1.10757277253032,"472147"
"53065","Stevens County","Washington",8605.413,"9729",1.13056746956828,"43486"
"53067","Thurston County","Washington",31910.025,"35382",1.10880514822536,"253087"
"53071","Walla Walla County","Washington",12123.444,"10041",0.828229998010466,"58963"
"53073","Whatcom County","Washington",37414.44,"30466",0.814284538269182,"201628"
"53075","Whitman County","Washington",12367.794,"3412",0.275877816205542,"44791"
"53077","Yakima County","Washington",66244.83,"68973",1.04118313836718,"244485"
"54003","Berkeley County","West Virginia",14083.276,"15185",1.07822924154863,"104641"
"54011","Cabell County","West Virginia",23906.56,"18707",0.78250488568828,"96378"
"54019","Fayette County","West Virginia",12567.156,"10167",0.809013590664427,"46042"
"54025","Greenbrier County","West Virginia",8843.776,"5954",0.673241836970995,"35505"
"54033","Harrison County","West Virginia",16278.72,"11920",0.732244304220479,"69233"
"54039","Kanawha County","West Virginia",34597.108,"33564",0.970138891377857,"192976"
"54043","Lincoln County","West Virginia",7235.091,"6370",0.880431220561013,"21702"
"54045","Logan County","West Virginia",9489.981,"8852",0.932773205763004,"36743"
"54047","McDowell County","West Virginia",9881.115,"8332",0.843224676567371,"22062"
"54049","Marion County","West Virginia",11893.824,"9251",0.777798628935488,"56482"
"54051","Marshall County","West Virginia",8591.616,"5850",0.680896352909627,"33086"
"54055","Mercer County","West Virginia",17471.52,"15181",0.868899786624175,"62282"
"54059","Mingo County","West Virginia",7407.257,"7970",1.07597184760837,"26789"
"54061","Monongalia County","West Virginia",21935.228,"8541",0.389373659576276,"96791"
"54069","Ohio County","West Virginia",8557.597,"6790",0.793447038929269,"44449"
"54079","Putnam County","West Virginia",7236.397,"6381",0.881792416861596,"55597"
"54081","Raleigh County","West Virginia",16753.05,"15167",0.90532768660035,"78904"
